id,start_x,start_y,start_theta,start_k,goal_x,goal_y,goal_theta,goal_k,baseline_success,baseline_time,baseline_params,baseline_steps,proposed_success,proposed_time,proposed_params,proposed_steps
382,0.0,0.0,0.0,0.5,0.5877852522924731,0.8090169943749475,3.0368728984701328,1.0,True,0.10264086723327637,"-3.321250979362938,9.951241089545306,-4.495684862249449,1.7563351130151479",57,True,0.0879063606262207,"1.064719600394255,3.0400813848246306,0.5617870088416677",55
383,0.0,0.0,0.0,0.5,0.5877852522924731,0.8090169943749475,-2.7227136331111543,1.0,True,0.1872725486755371,"9.187224320190328,-12.36429129074615,3.27671595919836,2.786486050609668",77,True,0.1139521598815918,"0.996060358243509,-4.098154754231061,1.023084181993091",55
384,0.0,0.0,0.0,0.5,0.5877852522924731,0.8090169943749475,-2.199114857512855,1.0,True,0.1926572322845459,"11.017687606365627,-15.212465756437329,4.2341416825034095,2.614547086296782",77,True,0.11202883720397949,"1.3577420875845534,-4.101020576817577,0.9570808633872006",53
385,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,0.9424777960769379,-1.0,True,0.05115556716918945,"16.82332808458758,-42.5865608263734,23.36164057680159,1.091904603476916",52,True,0.04470944404602051,"2.6083180254884284,-0.316331460849827,0.08511896170806967",47
386,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,1.4660765716752362,-1.0,True,0.04960942268371582,"5.325629951434592,-6.872188153207368,0.6267144080165111,1.1476648647516656",52,True,0.0461733341217041,"2.068457956022126,1.3283357654583507,0.1354741836899575",50
387,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,1.9896753472735353,-1.0,True,0.04954934120178223,"-3.4685428368543274,15.467561887684537,-10.809420270118068,1.293007420655457",52,True,0.04808688163757324,"1.5141124149407639,2.5804160258354045,0.255043662312057",52
388,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,2.5132741228718345,-1.0,True,0.11168265342712402,"-7.267987967600631,19.43432397763402,-9.995808340131733,1.5600452542827887",56,True,0.09183263778686523,"1.0710675510656362,3.2209006470663724,0.4423762671066906",54
389,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,3.0368728984701328,-1.0,True,0.14955806732177734,"-6.9785085443012695,13.532471014295384,-5.273884244849344,1.9983287036136723",63,True,0.11221623420715332,"0.7978776291337597,3.2577108693598276,0.6889087111649536",56
390,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,-2.7227136331111543,-1.0,True,0.1848444938659668,"9.486187512571988,-14.927080567093816,4.3874244072807205,2.438664817337142",73,True,0.1154329776763916,"1.2078796026435192,-4.182519139728522,0.8894597245403664",55
391,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,-2.199114857512855,-1.0,True,0.18121552467346191,"11.944845061871359,-19.626038498790017,6.2145322041343025,2.23213807078678",72,True,0.11286211013793945,"1.5881288906961204,-4.215190351269793,0.7994390728066015",53
392,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,0.9424777960769379,-0.5,True,0.06572365760803223,"18.32164461927483,-48.079089345599996,27.5507717304183,1.0884333916157518",49,True,0.0447230339050293,"2.6356228189877213,-0.5029408192441196,0.08237783103325952",47
393,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,1.4660765716752362,-0.5,True,0.04856228828430176,"6.787212992900139,-11.7849917604499,4.101246866467547,1.1374943532066382",49,True,0.04782819747924805,"2.104899408849874,1.1545583248129376,0.12709113492127205",50
394,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,1.9896753472735353,-0.5,True,0.04972720146179199,"-2.3566821867357337,12.487286788138752,-9.08750635435452,1.271778346798495",50,True,0.04982733726501465,"1.5536860750154355,2.4407726999136883,0.23903466642266882",52
395,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,2.5132741228718345,-0.5,True,0.07869410514831543,"-6.679110982704912,18.573321178932964,-9.770820830819794,1.5165758101554123",54,True,0.07035994529724121,"1.1081954752857694,3.1376077076105746,0.4147660749606789",54
396,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,3.0368728984701328,-0.5,True,0.13697338104248047,"-6.888939734721362,14.011110298797524,-5.666363152507119,1.9077406096115819",61,True,0.10573291778564453,"0.8284530442962282,3.2505122317617707,0.6431691758688776",56
397,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,-2.7227136331111543,-0.5,True,0.18825459480285645,"8.946157387633807,-13.857057269197329,3.9943333023101997,2.521557754192246",74,True,0.1176607608795166,"1.1054133534764476,-4.148669969590325,0.9229173033311506",55
398,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,-2.199114857512855,-0.5,True,0.17691421508789062,"11.316239442575162,-18.21906790784004,5.6413444774156885,2.3118545848528806",73,True,0.10747432708740234,"1.4889704731952147,-4.192134005009259,0.834427116093031",53
399,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,0.9424777960769379,0.0,True,0.04518842697143555,"19.798513714676623,-53.535011693322254,31.741560620375566,1.0854014824895235",46,True,0.04377126693725586,"2.661120284467818,-0.6895651878364032,0.07975547611857642",46
400,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,1.4660765716752362,0.0,True,0.04471898078918457,"8.258572995779767,-16.82446083654823,7.732675193368382,1.1283242241956546",47,True,0.04536104202270508,"2.1400897627009505,0.9792348523009723,0.1190698755294369",49
401,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,1.9896753472735353,0.0,True,0.04579806327819824,"-1.2032728336003164,9.249323902457423,-7.1241026540817245,1.2524405672510601",48,True,0.04811239242553711,"1.5921549192866578,2.2980130200022058,0.22428122966298286",52
402,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,2.5132741228718345,0.0,True,0.051367759704589844,"-6.018938816208903,17.40621887745826,-9.328665783813186,1.478140969828475",52,True,0.05150318145751953,"1.1442738518080464,3.0469928182203034,0.38975049312742144",54
403,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,3.0368728984701328,0.0,True,0.1263892650604248,"-6.705249040394144,14.221990824569374,-5.928271345765192,1.8312407365821886",58,True,0.1018376350402832,"0.8581566121667691,3.228872405780608,0.6026093165500427",55
404,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,-2.7227136331111543,0.0,True,0.18961286544799805,"8.37283878196131,-12.757456621624712,3.5993180334640233,2.6131898117290056",75,True,0.11759066581726074,"0.9963151879336417,-4.105042733895488,0.9586707158895612",55
405,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,-2.199114857512855,0.0,True,0.1860349178314209,"10.629605291331956,-16.73383717964255,5.051222972465077,2.4022164183061436",74,True,0.11204957962036133,"1.3820902294756074,-4.156512033307076,0.872673670986819",53
406,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,0.9424777960769379,0.5,True,0.04151320457458496,"21.237483960482354,-58.9163857917119,35.91436501393422,1.0824489759317752",42,True,0.04400205612182617,"2.685797608341202,-0.8757387661117959,0.07803333720918453",46
407,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,1.4660765716752362,0.5,True,0.04112124443054199,"9.7327489042477,-21.977843863453263,11.513776139523412,1.1193803078658446",43,True,0.0451815128326416,"2.174228904022768,0.8035390258688838,0.11206331761256999",49
408,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,1.9896753472735353,0.5,True,0.04546642303466797,"-0.012791562781454094,5.7722772163135785,-4.930427218813931,1.234733032495546",46,True,0.04971432685852051,"1.6296029515370616,2.1524172085713866,0.21064666934767573",52
409,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,2.5132741228718345,0.5,True,0.049753427505493164,"-5.294598192286611,15.950966177747445,-8.672662496751727,1.4437985618676403",50,True,0.051763057708740234,"1.1794333486123423,2.950017176545447,0.3669206010471593",54
410,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,3.0368728984701328,0.5,True,0.1192018985748291,"-6.436183444197814,14.16711055571881,-6.047815443296541,1.766028541910288",56,True,0.10053658485412598,"0.8869791447099349,3.193895368365043,0.5670005318751091",55
411,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,-2.7227136331111543,0.5,True,0.1882784366607666,"7.768443804346523,-11.639492225310697,3.208041227407891,2.7146964208307467",76,True,0.11866426467895508,"0.8798242375247396,-4.05102921166027,0.9968748730548506",55
412,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,-2.199114857512855,0.5,True,0.18891119956970215,"9.883692374812677,-15.180415512855873,4.451943364651975,2.5055718644977296",75,True,0.11267352104187012,"1.266330377403827,-4.106700227080157,0.9147159234731527",53
413,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,0.9424777960769379,1.0,True,0.05397343635559082,"22.628040855549994,-64.18783646993967,40.04371768313286,1.0795102829683598",38,True,0.04426288604736328,"2.7091965997233576,-1.0617565738506254,0.07680133660120483",46
414,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,1.4660765716752362,1.0,True,0.04064345359802246,"11.209739830482137,-27.212471723774296,15.408975767531391,1.1115766568479473",41,True,0.04704689979553223,"2.207305905939213,0.626933719915328,0.10567237007579071",49
415,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,1.9896753472735353,1.0,True,0.04523420333862305,"1.2074146028548576,2.079750471075301,-2.518183333047541,1.2192590827571184",46,True,0.04855680465698242,"1.6661430764821312,2.0039233433206936,0.19767529432074182",51
416,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,2.5132741228718345,1.0,True,0.04655098915100098,"-4.511573793861565,14.214816454464392,-7.798316151168599,1.4133847989958659",49,True,0.04881739616394043,"1.2138889877822212,2.8475917283822674,0.34557316819559175",53
417,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,3.0368728984701328,1.0,True,0.08173775672912598,"-6.092287058823857,13.865035353444867,-6.0253829332610795,1.7092048546338823",54,True,0.07412075996398926,"0.9151755500234727,3.1484965144905113,0.5349526844786103",55
418,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,-2.7227136331111543,1.0,True,0.19556713104248047,"7.136328817417851,-10.516623678203159,2.8265997810093806,2.827207362269217",77,True,0.11957859992980957,"0.7550705349683221,-3.986112704604869,1.0376308984896088",55
419,0.0,0.0,0.0,1.0,0.5877852522924731,0.8090169943749475,-2.199114857512855,1.0,True,0.19534516334533691,"9.07612917332012,-13.568528072968157,3.8511275943619396,2.625212431750034",77,True,0.11632990837097168,"1.139269930801129,-4.039598061227409,0.9616863605599807",54
420,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,1.2566370614359172,-1.0,True,0.11440873146057129,"27.563905023997457,-58.14437166185316,28.73577835892652,1.1990887074743286",56,True,0.0883035659790039,"3.566715900955079,-0.4470261418349101,0.17945644781800105",51
421,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,1.7802358370342155,-1.0,True,0.05237436294555664,"16.416628316923504,-26.502480312460875,10.204882340142692,1.2770018253306625",53,True,0.050646305084228516,"2.97297956212806,1.0632949640248637,0.24445452182790847",53
422,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,2.3038346126325147,-1.0,True,0.055289506912231445,"6.808951068638924,-3.981463037142555,-0.7095257514673099,1.4852147762835817",56,True,0.05262255668640137,"2.3097532247336776,2.149055354192398,0.39504860984298074",55
423,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,2.827433388230814,-1.0,True,0.0629267692565918,"1.4785748185690029,3.3431013803102028,-2.2941997963618337,1.912401952086659",66,True,0.05156683921813965,"1.7120539625451274,2.570303598683543,0.6438934336541572",56
424,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,-2.932153143350474,-1.0,True,0.1959819793701172,"12.287053651860056,-14.931644962950791,3.78317694658721,2.713975442259088",78,True,0.1166987419128418,"1.700059934417619,-4.245643722582241,0.9963638508231343",55
425,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,-2.408554367752175,-1.0,True,0.19775962829589844,"12.605818835563268,-15.038040978860131,3.7867469979688204,2.703371218815626",78,True,0.11525201797485352,"1.925214575626222,-3.96891957125527,0.9908984425552514",54
426,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,-1.8849555921538759,-1.0,True,0.1999967098236084,"14.5069849935586,-18.158226797552658,4.852299654477568,2.526098819105101",79,True,0.11080431938171387,"2.2485962448103463,-3.9094242571519304,0.920695269281048",52
427,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,1.2566370614359172,-0.5,True,0.11434650421142578,"29.109947459880722,-63.252328941796854,32.26155317637166,1.1936563099263842",58,True,0.0803823471069336,"3.605096496835045,-0.6374607126088222,0.1744509637387153",51
428,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,1.7802358370342155,-0.5,True,0.05436420440673828,"17.996676368803175,-31.23470856639408,13.198822470212642,1.2621717027986767",55,True,0.05072760581970215,"3.0271530542112206,0.8896198091374521,0.23192537654267026",53
429,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,2.3038346126325147,-0.5,True,0.05363202095031738,"8.154722196074731,-7.104027013162894,0.852736123679709,1.447854510647138",54,True,0.05170321464538574,"2.376556311024014,2.018490789844813,0.37014666016842396",54
430,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,2.827433388230814,-0.5,True,0.06266260147094727,"2.3367564976798247,2.2063435256533057,-1.9970537767470475,1.821439957018967",63,True,0.05395650863647461,"1.788904659671622,2.5186993886313607,0.5965055537079738",56
431,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,-2.932153143350474,-0.5,True,0.1978917121887207,"11.937866475661709,-14.370654527071776,3.606436775998537,2.7724140373550594",78,True,0.11817598342895508,"1.6089810474166406,-4.259774738641504,1.017886490456454",55
432,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,-2.408554367752175,-0.5,True,0.19573974609375,"12.056060929586815,-14.098008196938196,3.4807520028466383,2.790099122880009",79,True,0.1112833023071289,"1.8245176732921253,-3.9606938521017976,1.0225323788791758",54
433,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,-1.8849555921538759,-0.5,True,0.19472765922546387,"13.772891002902629,-16.785209543269143,4.369305027956205,2.622935629459463",80,True,0.10715913772583008,"2.1420990273382086,-3.8959998607988084,0.9581724803136789",52
434,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,1.2566370614359172,0.0,True,0.0919961929321289,"30.645119210087383,-68.36817014093764,35.822055568064435,1.1887423284069756",59,True,0.06863045692443848,"3.642094518251124,-0.8284526899684932,0.1696467927629043",50
435,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,1.7802358370342155,0.0,True,0.055985212326049805,"19.58530556396411,-36.100522240648075,16.34681532149538,1.248665565321701",57,True,0.04940962791442871,"3.079718008945127,0.7141139165943738,0.22004458501268093",52
436,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,2.3038346126325147,0.0,True,0.05332779884338379,"9.51241610948973,-10.449407274730543,2.6358631435202877,1.4165350135037782",54,True,0.05140376091003418,"2.438954798474243,1.8831788813675565,0.3483055087740619",54
437,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,2.827433388230814,0.0,True,0.05728292465209961,"3.260438227497923,0.750366156071197,-1.496660069084313,1.7468041558136715",60,True,0.05180621147155762,"1.859563770131648,2.452694226575781,0.5560291544148449",56
438,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,-2.932153143350474,0.0,True,0.19940638542175293,"11.600656119751077,-13.846352279663062,3.4437918662811415,2.8301135358875973",79,True,0.1185002326965332,"1.5151650030985953,-4.274687223872137,1.0388995446321763",56
439,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,-2.408554367752175,0.0,True,0.20285487174987793,"11.493427019607445,-13.164101711812304,3.1830499381767225,2.8828480487403167",80,True,0.1150810718536377,"1.719155492374499,-3.947512188817456,1.0553357520853954",54
440,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,-1.8849555921538759,0.0,True,0.1979994773864746,"12.986156008521379,-15.363168925182627,3.882726005915505,2.732525592492002",81,True,0.10647892951965332,"2.0278313560453487,-3.871375267175652,0.9989779067983339",52
441,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,1.2566370614359172,0.5,True,0.12682843208312988,"32.145679494416726,-73.39733203223827,39.344451206991266,1.1848673326688501",61,True,0.08869004249572754,"3.676001134861172,-1.018266246130617,0.16608104518579334",50
442,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,1.7802358370342155,0.5,True,0.05528879165649414,"21.188273588758243,-41.10989726399416,19.651798244049242,1.2360573057841162",58,True,0.048171281814575195,"3.129055939263674,0.5380366507668939,0.2097177544591125",52
443,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,2.3038346126325147,0.5,True,0.05216193199157715,"10.887455291503858,-14.003508419795855,4.624001095402144,1.3894591671351122",55,True,0.04990029335021973,"2.4983844279401013,1.7437978679443256,0.3285299354980068",54
444,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,2.827433388230814,0.5,True,0.05741095542907715,"4.238550014418107,-0.9976312671996886,-0.795687608074349,1.684500280438642",58,True,0.05354928970336914,"1.9254748323782223,2.3754334741651326,0.5207065282954582",56
445,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,-2.932153143350474,0.5,True,0.21425604820251465,"11.286450793037845,-13.377834544916949,3.3013399342866934,2.885197366081646",79,True,0.12891125679016113,"1.4200538700752583,-4.292696422713664,1.0584442707739263",56
446,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,-2.408554367752175,0.5,True,0.20562314987182617,"10.927986568583519,-12.255914238007584,2.900259394494512,2.9808236509382193",81,True,0.1151895523071289,"1.6093256814055814,-3.930591992862541,1.088919035719429",54
447,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,-1.8849555921538759,0.5,True,0.2063894271850586,"12.152145783981778,-13.912211746579194,3.4018971245816676,2.856893989759898",82,True,0.11164593696594238,"1.9038432060868231,-3.8332586090582863,1.0440878123662254",53
448,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,1.2566370614359172,1.0,True,0.13775014877319336,"33.62675836262033,-78.38841158566294,42.85841961830251,1.181545245701384",62,True,0.09403610229492188,"3.7077804687219924,-1.2078153753754677,0.16318735606114096",50
449,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,1.7802358370342155,1.0,True,0.05938267707824707,"22.782597021954274,-46.183225278321984,23.058996635360213,1.2249614820530002",60,True,0.04976820945739746,"3.176253881262357,0.36087834953828424,0.20033153873158724",52
450,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,2.3038346126325147,1.0,True,0.05583333969116211,"12.27967863177348,-17.748723590821704,6.802788429623931,1.3657148756389612",57,True,0.05129218101501465,"2.555196487946419,1.6008272614972532,0.3105229534161851",54
451,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,2.827433388230814,1.0,True,0.055358171463012695,"5.268103998009874,-3.0190996917589907,0.10180057926990672,1.630877522914027",56,True,0.052663564682006836,"1.988266761014286,2.2895295500737065,0.4888521071990308",55
452,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,-2.932153143350474,1.0,True,0.2352590560913086,"11.004327810769155,-12.980471313379393,3.1838178306139455,2.9358897629192446",80,True,0.1415722370147705,"1.3237626882631193,-4.3155040786989645,1.0761288299402714",56
453,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,-2.408554367752175,1.0,True,0.22083663940429688,"10.373836142914064,-11.39786392644849,2.639854681088598,3.082143115635593",81,True,0.12226223945617676,"1.495503125103838,-3.9118398918545947,1.1226373223393682",54
454,0.0,0.0,0.0,0.0,0.30901699437494745,0.9510565162951535,-1.8849555921538759,1.0,True,0.21062469482421875,"11.280536630824196,-12.459232216303215,2.937614609228772,2.997960289869015",83,True,0.11274147033691406,"1.7722516044557544,-3.7852526739542265,1.0922533919036803",53
455,0.0,0.0,0.0,0.5,0.30901699437494745,0.9510565162951535,1.2566370614359172,-1.0,True,0.06446123123168945,"24.65861483658675,-54.59276941190012,27.634124379945234,1.1813414164343574",48,True,0.06315088272094727,"3.4361064020500804,-0.44718163105283776,0.1663437195676808",50
456,0.0,0.0,0.0,0.5,0.30901699437494745,0.9510565162951535,1.7802358370342155,-1.0,True,0.04871368408203125,"13.513373799097783,-22.48933273631395,8.584856082791966,1.2565676188490273",51,True,0.04818272590637207,"2.8487844930456334,1.082675723226766,0.22759207798165243",52
457,0.0,0.0,0.0,0.5,0.30901699437494745,0.9510565162951535,2.3038346126325147,-1.0,True,0.05265235900878906,"4.194723127653998,-0.3466737328326664,-2.2474966598265294,1.449566113481408",55,True,0.05008101463317871,"2.1956255364436226,2.201385835202328,0.3696890865757796",54
458,0.0,0.0,0.0,0.5,0.30901699437494745,0.9510565162951535,2.827433388230814,-1.0,True,0.08074784278869629,"-0.7102406255015531,6.269928403756532,-3.4636841632086854,1.8270143525589269",63,True,0.06456589698791504,"1.6150824524787244,2.682273865530713,0.5989907834597539",56
459,0.0,0.0,0.0,0.5,0.30901699437494745,0.9510565162951535,-2.932153143350474,-1.0,True,0.19287371635437012,"10.76985752333126,-14.066108790529613,3.668119717807956,2.683426369868627",76,True,0.11792325973510742,"1.5077809389216112,-4.252060958943938,0.9852531915509821",55
460,0.0,0.0,0.0,0.5,0.30901699437494745,0.9510565162951535,-2.408554367752175,-1.0,True,0.19471406936645508,"11.265285858011683,-14.469142148214925,3.7694801169242864,2.657066768728881",77,True,0.11429262161254883,"1.752274211294102,-4.003389578983152,0.973840682325205",54
461,0.0,0.0,0.0,0.5,0.30901699437494745,0.9510565162951535,-1.8849555921538759,-1.0,True,0.19478964805603027,"13.240926109574179,-17.796379777164486,4.931068965660346,2.4734109885978484",77,True,0.11158466339111328,"2.09353935442012,-3.9624763487478365,0.900024041204708",52
462,0.0,0.0,0.0,0.5,0.30901699437494745,0.9510565162951535,1.2566370614359172,-0.5,True,0.07169222831726074,"26.201485648920546,-59.7773082118248,31.26929166772226,1.1759620781824534",48,True,0.06848573684692383,"3.4727363191375002,-0.6369925803980349,0.16182780592976478",50
463,0.0,0.0,0.0,0.5,0.30901699437494745,0.9510565162951535,1.7802358370342155,-0.5,True,0.04936480522155762,"15.090258862161784,-27.292643530339465,11.671105187972072,1.2414749924628212",50,True,0.0496976375579834,"2.90052950904745,0.908653944010636,0.21601227599344602",52
464,0.0,0.0,0.0,0.5,0.30901699437494745,0.9510565162951535,2.3038346126325147,-0.5,True,0.05207538604736328,"5.470753958065149,-3.387712198171415,-0.6851659136599696,1.4164696286760035",53,True,0.051108360290527344,"2.257645471733042,2.067799539626085,0.34754620763958705",54
465,0.0,0.0,0.0,0.5,0.30901699437494745,0.9510565162951535,2.827433388230814,-0.5,True,0.059767961502075195,"0.06455852486979843,5.2099912716406465,-3.179841008282787,1.7517124976350074",60,True,0.05378293991088867,"1.6842897140693696,2.6191767183401806,0.5580769216886909",56
466,0.0,0.0,0.0,0.5,0.30901699437494745,0.9510565162951535,-2.932153143350474,-0.5,True,0.19773340225219727,"10.40733975835032,-13.471735258534437,3.477972265659556,2.7447537405130418",77,True,0.11839437484741211,"1.4119411435544034,-4.257218735971381,1.008015437146659",55
467,0.0,0.0,0.0,0.5,0.30901699437494745,0.9510565162951535,-2.408554367752175,-0.5,True,0.19812870025634766,"10.726521460653219,-13.523690650221472,3.4553159041330126,2.7436543425616366",78,True,0.11555790901184082,"1.6478255550622662,-3.989002697103183,1.005961008566979",54
468,0.0,0.0,0.0,0.5,0.30901699437494745,0.9510565162951535,-1.8849555921538759,-0.5,True,0.19687724113464355,"12.54407914157237,-16.44997635114449,4.445091094345184,2.5669048772755207",78,True,0.11149096488952637,"1.985035796533,-3.946509410827392,0.9369960505590385",52
469,0.0,0.0,0.0,0.5,0.30901699437494745,0.9510565162951535,1.2566370614359172,0.0,True,0.07430648803710938,"27.69210616534008,-64.79989177236845,34.810564173585895,1.1724423946483655",50,True,0.06793785095214844,"3.5072462701813656,-0.8265643344995857,0.15799518062773643",50
470,0.0,0.0,0.0,0.5,0.30901699437494745,0.9510565162951535,1.7802358370342155,0.0,True,0.049005985260009766,"16.66016799112891,-32.18649826470125,14.890386613844427,1.228405445800019",50,True,0.04990434646606445,"2.9500213822805272,0.7334276908730575,0.20546626087131883",52
471,0.0,0.0,0.0,0.5,0.30901699437494745,0.9510565162951535,2.3038346126325147,0.0,True,0.049974918365478516,"6.7769734982211185,-6.677449970958775,1.106293001656671,1.387639070347529",52,True,0.04996633529663086,"2.3167606918916315,1.9300236662670267,0.32749290532716147",54
472,0.0,0.0,0.0,0.5,0.30901699437494745,0.9510565162951535,2.827433388230814,0.0,True,0.05547952651977539,"0.9079554420868156,3.836442142719514,-2.6924135976882146,1.6888235302218255",58,True,0.05112743377685547,"1.749688523131885,2.5450978630045786,0.5217905542872494",55
473,0.0,0.0,0.0,0.5,0.30901699437494745,0.9510565162951535,-2.932153143350474,0.0,True,0.19518780708312988,"10.052638691337902,-12.908789616863872,3.3006799424579154,2.8059533569289856",77,True,0.11945772171020508,"1.3127895412391808,-4.262118596302172,1.030507466703975",56
474,0.0,0.0,0.0,0.5,0.30901699437494745,0.9510565162951535,-2.408554367752175,0.0,True,0.19756674766540527,"10.171242421725575,-12.578416781156104,3.1477900649999238,2.8368381997519947",78,True,0.1148982048034668,"1.5380812768857215,-3.9685024815326986,1.0395141301204516",54
475,0.0,0.0,0.0,0.5,0.30901699437494745,0.9510565162951535,-1.8849555921538759,0.0,True,0.19819331169128418,"11.794591623569136,-15.05025894171607,3.9532977153764564,2.672769529830734",79,True,0.11359548568725586,"1.8671983331910345,-3.917201413271942,0.9779405402444901",53
476,0.0,0.0,0.0,0.5,0.30901699437494745,0.9510565162951535,1.2566370614359172,0.5,True,0.10287904739379883,"29.165185143373602,-69.79061594421718,38.34800089419902,1.1694858197403741",52,True,0.08752655982971191,"3.539682791807244,-1.0158921995401597,0.15481960393040353",50
477,0.0,0.0,0.0,0.5,0.30901699437494745,0.9510565162951535,1.7802358370342155,0.5,True,0.05078864097595215,"18.221973162096795,-37.1500644574672,18.219813884654798,1.2171241048988455",51,True,0.04977846145629883,"2.997407348627513,0.557090008752722,0.1958607833595883",52
478,0.0,0.0,0.0,0.5,0.30901699437494745,0.9510565162951535,2.3038346126325147,0.5,True,0.05142688751220703,"8.107285182207933,-10.186875496155098,3.1091382152490925,1.3624991052534354",52,True,0.05174970626831055,"2.3733137749892874,1.7885601965506734,0.30922666013079003",54
479,0.0,0.0,0.0,0.5,0.30901699437494745,0.9510565162951535,2.827433388230814,0.5,True,0.05230975151062012,"1.8153876700860103,2.173663339859486,-2.008797082363541,1.6340578840645508",55,True,0.05081534385681152,"1.8107208529289296,2.4609625992721944,0.49018550818518003",55
480,0.0,0.0,0.0,0.5,0.30901699437494745,0.9510565162951535,-2.932153143350474,0.5,True,0.19820547103881836,"9.712786643614288,-12.390470547955399,3.1406019922464448,2.8657507106321334",78,True,0.11878585815429688,"1.2117108904544653,-4.268900076163193,1.0518171484298775",56
481,0.0,0.0,0.0,0.5,0.30901699437494745,0.9510565162951535,-2.408554367752175,0.5,True,0.20246005058288574,"9.605447531840403,-11.647235409579679,2.8520395610470284,2.9365928087839483",79,True,0.11498880386352539,"1.4230431351385713,-3.942746658467839,1.074220562609115",54
